instance_id,mode,seed,sol_id,att_default,sumo_seed,att
C_k9_2od_x1.0,both,6,S0014,805.7975,204,845.257
C_k9_2od_x1.0,both,6,S0014,805.7975,205,823.625
C_k9_2od_x1.0,both,7,S0015,813.0475,201,843.04
C_k9_2od_x1.0,both,7,S0015,813.0475,202,839.8235
C_k9_2od_x1.0,both,7,S0015,813.0475,203,844.2415
C_k9_2od_x1.0,both,7,S0015,813.0475,204,829.4855
C_k9_2od_x1.0,both,7,S0015,813.0475,205,823.4525
C_k9_2od_x1.0,both,8,S0012,812.06,201,840.587
C_k9_2od_x1.0,both,8,S0012,812.06,202,840.562
C_k9_2od_x1.0,both,8,S0012,812.06,203,854.734
C_k9_2od_x1.0,both,8,S0012,812.06,204,836.9545
C_k9_2od_x1.0,both,8,S0012,812.06,205,828.1505
C_k9_2od_x1.0,both,9,S0038,812.007,201,838.0825
C_k9_2od_x1.0,both,9,S0038,812.007,202,849.006
C_k9_2od_x1.0,both,9,S0038,812.007,203,847.108
C_k9_2od_x1.0,both,9,S0038,812.007,204,846.715
C_k9_2od_x1.0,both,9,S0038,812.007,205,839.0865
C_k9_2od_x1.0,init,0,S0036,804.854,201,846.241
C_k9_2od_x1.0,init,0,S0036,804.854,202,837.392
C_k9_2od_x1.0,init,0,S0036,804.854,203,839.936
C_k9_2od_x1.0,init,0,S0036,804.854,204,835.558
C_k9_2od_x1.0,init,0,S0036,804.854,205,852.088
C_k9_2od_x1.0,init,1,S0031,805.501,201,819.577
C_k9_2od_x1.0,init,1,S0031,805.501,202,859.33
C_k9_2od_x1.0,init,1,S0031,805.501,203,851.444
C_k9_2od_x1.0,init,1,S0031,805.501,204,835.5425
C_k9_2od_x1.0,init,1,S0031,805.501,205,845.477
C_k9_2od_x1.0,init,2,S0037,807.872,201,841.992
C_k9_2od_x1.0,init,2,S0037,807.872,202,836.029
C_k9_2od_x1.0,init,2,S0037,807.872,203,841.1865
C_k9_2od_x1.0,init,2,S0037,807.872,204,846.686
C_k9_2od_x1.0,init,2,S0037,807.872,205,842.282
C_k9_2od_x1.0,init,3,S0013,805.14,201,820.1455
C_k9_2od_x1.0,init,3,S0013,805.14,202,824.556
C_k9_2od_x1.0,init,3,S0013,805.14,203,838.947
C_k9_2od_x1.0,init,3,S0013,805.14,204,841.8105
C_k9_2od_x1.0,init,3,S0013,805.14,205,840.053
C_k9_2od_x1.0,init,4,S0032,804.329,201,828.393
C_k9_2od_x1.0,init,4,S0032,804.329,202,858.4415
C_k9_2od_x1.0,init,4,S0032,804.329,203,849.3675
C_k9_2od_x1.0,init,4,S0032,804.329,204,843.8055
C_k9_2od_x1.0,init,4,S0032,804.329,205,840.9795
C_k9_2od_x1.0,init,5,S0002,805.7975,201,832.214
C_k9_2od_x1.0,init,5,S0002,805.7975,202,821.42
C_k9_2od_x1.0,init,5,S0002,805.7975,203,848.2275
C_k9_2od_x1.0,init,5,S0002,805.7975,204,848.2455
C_k9_2od_x1.0,init,5,S0002,805.7975,205,827.05
C_k9_2od_x1.0,init,6,S0014,805.7975,201,834.0375
C_k9_2od_x1.0,init,6,S0014,805.7975,202,825.0155
C_k9_2od_x1.0,init,6,S0014,805.7975,203,848.1205
C_k9_2od_x1.0,init,6,S0014,805.7975,204,845.257
C_k9_2od_x1.0,init,6,S0014,805.7975,205,823.625
C_k9_2od_x1.0,init,7,S0035,810.1965,201,855.1775
C_k9_2od_x1.0,init,7,S0035,810.1965,202,829.782
C_k9_2od_x1.0,init,7,S0035,810.1965,203,848.183
C_k9_2od_x1.0,init,7,S0035,810.1965,204,848.6035
C_k9_2od_x1.0,init,7,S0035,810.1965,205,847.048
C_k9_2od_x1.0,init,8,S0008,809.445,201,837.172
C_k9_2od_x1.0,init,8,S0008,809.445,202,842.1595
C_k9_2od_x1.0,init,8,S0008,809.445,203,842.442
C_k9_2od_x1.0,init,8,S0008,809.445,204,841.0195
C_k9_2od_x1.0,init,8,S0008,809.445,205,830.259
C_k9_2od_x1.0,init,9,S0025,808.8005,201,834.5985
C_k9_2od_x1.0,init,9,S0025,808.8005,202,839.34
C_k9_2od_x1.0,init,9,S0025,808.8005,203,831.7815
C_k9_2od_x1.0,init,9,S0025,808.8005,204,860.3955
C_k9_2od_x1.0,init,9,S0025,808.8005,205,832.569
C_k9_2od_x1.0,mutation,0,S0029,809.445,201,837.172
C_k9_2od_x1.0,mutation,0,S0029,809.445,202,842.1595
C_k9_2od_x1.0,mutation,0,S0029,809.445,203,842.442
C_k9_2od_x1.0,mutation,0,S0029,809.445,204,841.0195
C_k9_2od_x1.0,mutation,0,S0029,809.445,205,830.259
C_k9_2od_x1.0,mutation,1,S0011,809.5645,201,825.444
C_k9_2od_x1.0,mutation,1,S0011,809.5645,202,834.174
C_k9_2od_x1.0,mutation,1,S0011,809.5645,203,857.053
C_k9_2od_x1.0,mutation,1,S0011,809.5645,204,850.8495
C_k9_2od_x1.0,mutation,1,S0011,809.5645,205,812.3
C_k9_2od_x1.0,mutation,2,S0010,802.3355,201,835.2605
C_k9_2od_x1.0,mutation,2,S0010,802.3355,202,844.15
C_k9_2od_x1.0,mutation,2,S0010,802.3355,203,831.684
C_k9_2od_x1.0,mutation,2,S0010,802.3355,204,823.563
C_k9_2od_x1.0,mutation,2,S0010,802.3355,205,821.899
C_k9_2od_x1.0,mutation,3,S0016,812.06,201,840.587
C_k9_2od_x1.0,mutation,3,S0016,812.06,202,840.562
C_k9_2od_x1.0,mutation,3,S0016,812.06,203,854.734
C_k9_2od_x1.0,mutation,3,S0016,812.06,204,836.9545
C_k9_2od_x1.0,mutation,3,S0016,812.06,205,828.1505
C_k9_2od_x1.0,mutation,4,S0001,808.851,201,831.8955
C_k9_2od_x1.0,mutation,4,S0001,808.851,202,840.4405
C_k9_2od_x1.0,mutation,4,S0001,808.851,203,839.6925
C_k9_2od_x1.0,mutation,4,S0001,808.851,204,828.87
C_k9_2od_x1.0,mutation,4,S0001,808.851,205,834.266
C_k9_2od_x1.0,mutation,5,S0023,806.934,201,839.605
C_k9_2od_x1.0,mutation,5,S0023,806.934,202,837.416
C_k9_2od_x1.0,mutation,5,S0023,806.934,203,840.043
C_k9_2od_x1.0,mutation,5,S0023,806.934,204,823.072
C_k9_2od_x1.0,mutation,5,S0023,806.934,205,835.8
C_k9_2od_x1.0,mutation,6,S0030,807.411,201,831.677
C_k9_2od_x1.0,mutation,6,S0030,807.411,202,835.7795
C_k9_2od_x1.0,mutation,6,S0030,807.411,203,837.404
C_k9_2od_x1.0,mutation,6,S0030,807.411,204,843.33
C_k9_2od_x1.0,mutation,6,S0030,807.411,205,821.349
C_k9_2od_x1.0,mutation,7,S0022,806.8335,201,834.62
C_k9_2od_x1.0,mutation,7,S0022,806.8335,202,830.281
C_k9_2od_x1.0,mutation,7,S0022,806.8335,203,845.9555
C_k9_2od_x1.0,mutation,7,S0022,806.8335,204,827.202
C_k9_2od_x1.0,mutation,7,S0022,806.8335,205,838.1185
C_k9_2od_x1.0,mutation,8,S0005,812.06,201,840.587
C_k9_2od_x1.0,mutation,8,S0005,812.06,202,840.562
C_k9_2od_x1.0,mutation,8,S0005,812.06,203,854.734
C_k9_2od_x1.0,mutation,8,S0005,812.06,204,836.9545
C_k9_2od_x1.0,mutation,8,S0005,812.06,205,828.1505
C_k9_2od_x1.0,mutation,9,S0033,804.854,201,846.241
C_k9_2od_x1.0,mutation,9,S0033,804.854,202,846.651
C_k9_2od_x1.0,mutation,9,S0033,804.854,203,839.936
C_k9_2od_x1.0,mutation,9,S0033,804.854,204,836.185
C_k9_2od_x1.0,mutation,9,S0033,804.854,205,854.457
C_k9_2od_x1.0,none,0,S0034,812.559,201,844.9985
C_k9_2od_x1.0,none,0,S0034,812.559,202,847.269
C_k9_2od_x1.0,none,0,S0034,812.559,203,836.671
C_k9_2od_x1.0,none,0,S0034,812.559,204,841.3835
C_k9_2od_x1.0,none,0,S0034,812.559,205,824.881
C_k9_2od_x1.0,none,1,S0026,813.548,201,843.687
C_k9_2od_x1.0,none,1,S0026,813.548,202,842.5795
C_k9_2od_x1.0,none,1,S0026,813.548,203,843.94
C_k9_2od_x1.0,none,1,S0026,813.548,204,835.311
C_k9_2od_x1.0,none,1,S0026,813.548,205,843.858
C_k9_2od_x1.0,none,2,S0009,810.502,201,841.327
C_k9_2od_x1.0,none,2,S0009,810.502,202,837.9685
C_k9_2od_x1.0,none,2,S0009,810.502,203,857.139
C_k9_2od_x1.0,none,2,S0009,810.502,204,837.3725
C_k9_2od_x1.0,none,2,S0009,810.502,205,830.2555
C_k9_2od_x1.0,none,3,S0017,808.754,201,839.554
C_k9_2od_x1.0,none,3,S0017,808.754,202,831.6085
C_k9_2od_x1.0,none,3,S0017,808.754,203,849.1325
C_k9_2od_x1.0,none,3,S0017,808.754,204,834.1435
C_k9_2od_x1.0,none,3,S0017,808.754,205,836.8415
C_k9_2od_x1.0,none,4,S0006,813.429,201,835.688
C_k9_2od_x1.0,none,4,S0006,813.429,202,854.913
C_k9_2od_x1.0,none,4,S0006,813.429,203,844.318
C_k9_2od_x1.0,none,4,S0006,813.429,204,846.6995
C_k9_2od_x1.0,none,4,S0006,813.429,205,820.778
C_k9_2od_x1.0,none,5,S0027,810.7335,201,832.605
C_k9_2od_x1.0,none,5,S0027,810.7335,202,832.6705
C_k9_2od_x1.0,none,5,S0027,810.7335,203,835.7085
C_k9_2od_x1.0,none,5,S0027,810.7335,204,836.828
C_k9_2od_x1.0,none,5,S0027,810.7335,205,836.665
C_k9_2od_x1.0,none,6,S0021,816.0555,201,849.791
C_k9_2od_x1.0,none,6,S0021,816.0555,202,843.1215
C_k9_2od_x1.0,none,6,S0021,816.0555,203,836.99
C_k9_2od_x1.0,none,6,S0021,816.0555,204,829.0815
C_k9_2od_x1.0,none,6,S0021,816.0555,205,837.229
C_k9_2od_x1.0,none,7,S0004,808.3275,201,844.3095
C_k9_2od_x1.0,none,7,S0004,808.3275,202,838.6425
C_k9_2od_x1.0,none,7,S0004,808.3275,203,837.1655
C_k9_2od_x1.0,none,7,S0004,808.3275,204,841.8805
C_k9_2od_x1.0,none,7,S0004,808.3275,205,832.2355
C_k9_2od_x1.0,none,8,S0019,812.5475,201,843.3765
C_k9_2od_x1.0,none,8,S0019,812.5475,202,840.3275
C_k9_2od_x1.0,none,8,S0019,812.5475,203,844.5225
C_k9_2od_x1.0,none,8,S0019,812.5475,204,849.903
C_k9_2od_x1.0,none,8,S0019,812.5475,205,861.2095
C_k9_2od_x1.0,none,9,S0018,810.896,201,839.716
C_k9_2od_x1.0,none,9,S0018,810.896,202,845.7415
C_k9_2od_x1.0,none,9,S0018,810.896,203,846.5305
C_k9_2od_x1.0,none,9,S0018,810.896,204,857.9345
C_k9_2od_x1.0,none,9,S0018,810.896,205,842.333
C_k9_2od_x1.2,both,0,S0037,826.2675,201,848.9041666666667
C_k9_2od_x1.2,both,0,S0037,826.2675,202,838.2491666666666
C_k9_2od_x1.2,both,0,S0037,826.2675,203,842.0133333333333
C_k9_2od_x1.2,both,0,S0037,826.2675,204,842.8275
C_k9_2od_x1.2,both,0,S0037,826.2675,205,840.65875
C_k9_2od_x1.2,both,1,S0001,822.5620833333334,201,852.30375
C_k9_2od_x1.2,both,1,S0001,822.5620833333334,202,832.4545833333333
C_k9_2od_x1.2,both,1,S0001,822.5620833333334,203,851.4045833333333
C_k9_2od_x1.2,both,1,S0001,822.5620833333334,204,844.27125
C_k9_2od_x1.2,both,1,S0001,822.5620833333334,205,839.1108333333333
C_k9_2od_x1.2,both,2,S0009,823.64875,201,853.3704166666666
C_k9_2od_x1.2,both,2,S0009,823.64875,202,853.225
C_k9_2od_x1.2,both,2,S0009,823.64875,203,867.9808333333333
C_k9_2od_x1.2,both,2,S0009,823.64875,204,843.8216666666667
C_k9_2od_x1.2,both,2,S0009,823.64875,205,840.97375
C_k9_2od_x1.2,both,3,S0004,825.2975,201,844.7291666666666
C_k9_2od_x1.2,both,3,S0004,825.2975,202,844.4220833333334
C_k9_2od_x1.2,both,3,S0004,825.2975,203,841.11625
C_k9_2od_x1.2,both,3,S0004,825.2975,204,842.4016666666666
C_k9_2od_x1.2,both,3,S0004,825.2975,205,839.1795833333333
C_k9_2od_x1.2,both,4,S0017,819.8370833333333,201,843.9366666666666
C_k9_2od_x1.2,both,4,S0017,819.8370833333333,202,824.1716666666666
C_k9_2od_x1.2,both,4,S0017,819.8370833333333,203,843.6529166666667
C_k9_2od_x1.2,both,4,S0017,819.8370833333333,204,837.5741666666667
C_k9_2od_x1.2,both,4,S0017,819.8370833333333,205,832.4679166666666
C_k9_2od_x1.2,both,5,S0005,827.2104166666667,201,827.36
C_k9_2od_x1.2,both,5,S0005,827.2104166666667,202,839.1591666666667
C_k9_2od_x1.2,both,5,S0005,827.2104166666667,203,842.7016666666667
C_k9_2od_x1.2,both,5,S0005,827.2104166666667,204,837.83375
C_k9_2od_x1.2,both,5,S0005,827.2104166666667,205,846.6504166666666
C_k9_2od_x1.2,both,6,S0019,822.6708333333333,201,833.7095833333333
C_k9_2od_x1.2,both,6,S0019,822.6708333333333,202,832.66125
C_k9_2od_x1.2,both,6,S0019,822.6708333333333,203,834.3529166666667
C_k9_2od_x1.2,both,6,S0019,822.6708333333333,204,841.43375
C_k9_2od_x1.2,both,6,S0019,822.6708333333333,205,836.8704166666666
C_k9_2od_x1.2,both,7,S0015,821.8216666666667,201,840.3270833333333
C_k9_2od_x1.2,both,7,S0015,821.8216666666667,202,843.4020833333333
C_k9_2od_x1.2,both,7,S0015,821.8216666666667,203,841.83375
C_k9_2od_x1.2,both,7,S0015,821.8216666666667,204,824.6504166666666
C_k9_2od_x1.2,both,7,S0015,821.8216666666667,205,856.1958333333333
C_k9_2od_x1.2,both,8,S0000,824.3941666666667,201,841.1775
C_k9_2od_x1.2,both,8,S0000,824.3941666666667,202,842.4275
C_k9_2od_x1.2,both,8,S0000,824.3941666666667,203,843.8029166666666
C_k9_2od_x1.2,both,8,S0000,824.3941666666667,204,839.8495833333334
C_k9_2od_x1.2,both,8,S0000,824.3941666666667,205,845.8458333333333
C_k9_2od_x1.2,both,9,S0024,825.5058333333334,201,824.7975
C_k9_2od_x1.2,both,9,S0024,825.5058333333334,202,839.4129166666667
C_k9_2od_x1.2,both,9,S0024,825.5058333333334,203,836.6120833333333
C_k9_2od_x1.2,both,9,S0024,825.5058333333334,204,840.845
C_k9_2od_x1.2,both,9,S0024,825.5058333333334,205,844.8158333333333
C_k9_2od_x1.2,init,0,S0036,819.8833333333333,201,844.2058333333333
C_k9_2od_x1.2,init,0,S0036,819.8833333333333,202,828.9725
C_k9_2od_x1.2,init,0,S0036,819.8833333333333,203,842.4891666666666
C_k9_2od_x1.2,init,0,S0036,819.8833333333333,204,838.4095833333333
C_k9_2od_x1.2,init,0,S0036,819.8833333333333,205,843.0633333333334
C_k9_2od_x1.2,init,1,S0018,821.9820833333333,201,849.2729166666667
C_k9_2od_x1.2,init,1,S0018,821.9820833333333,202,847.8725
C_k9_2od_x1.2,init,1,S0018,821.9820833333333,203,832.0545833333333
C_k9_2od_x1.2,init,1,S0018,821.9820833333333,204,835.5625
C_k9_2od_x1.2,init,1,S0018,821.9820833333333,205,838.7583333333333
C_k9_2od_x1.2,init,2,S0006,820.0791666666667,201,849.2266666666667
C_k9_2od_x1.2,init,2,S0006,820.0791666666667,202,831.5441666666667
C_k9_2od_x1.2,init,2,S0006,820.0791666666667,203,838.4766666666667
C_k9_2od_x1.2,init,2,S0006,820.0791666666667,204,840.5054166666666
C_k9_2od_x1.2,init,2,S0006,820.0791666666667,205,839.3825
C_k9_2od_x1.2,init,3,S0034,823.9470833333334,201,833.20375
C_k9_2od_x1.2,init,3,S0034,823.9470833333334,202,840.2845833333333
C_k9_2od_x1.2,init,3,S0034,823.9470833333334,203,844.4175
C_k9_2od_x1.2,init,3,S0034,823.9470833333334,204,835.37875
C_k9_2od_x1.2,init,3,S0034,823.9470833333334,205,834.9104166666667
C_k9_2od_x1.2,init,4,S0022,819.225,201,832.8845833333334
C_k9_2od_x1.2,init,4,S0022,819.225,202,839.5266666666666
C_k9_2od_x1.2,init,4,S0022,819.225,203,850.5304166666666
C_k9_2od_x1.2,init,4,S0022,819.225,204,842.5054166666666
C_k9_2od_x1.2,init,4,S0022,819.225,205,834.1445833333333
C_k9_2od_x1.2,init,5,S0029,820.4041666666667,201,841.6170833333333
C_k9_2od_x1.2,init,5,S0029,820.4041666666667,202,827.15875
C_k9_2od_x1.2,init,5,S0029,820.4041666666667,203,838.0641666666667
C_k9_2od_x1.2,init,5,S0029,820.4041666666667,204,847.6995833333333
C_k9_2od_x1.2,init,5,S0029,820.4041666666667,205,830.74375
C_k9_2od_x1.2,init,6,S0023,812.27125,201,833.0058333333334
C_k9_2od_x1.2,init,6,S0023,812.27125,202,849.1258333333334
C_k9_2od_x1.2,init,6,S0023,812.27125,203,857.80375
C_k9_2od_x1.2,init,6,S0023,812.27125,204,836.6308333333334
C_k9_2od_x1.2,init,6,S0023,812.27125,205,841.1783333333333
C_k9_2od_x1.2,init,7,S0014,821.8216666666667,201,840.3270833333333
C_k9_2od_x1.2,init,7,S0014,821.8216666666667,202,843.4020833333333
C_k9_2od_x1.2,init,7,S0014,821.8216666666667,203,841.83375
C_k9_2od_x1.2,init,7,S0014,821.8216666666667,204,824.6504166666666
C_k9_2od_x1.2,init,7,S0014,821.8216666666667,205,856.1958333333333
C_k9_2od_x1.2,init,8,S0020,823.0304166666666,201,846.6720833333334
C_k9_2od_x1.2,init,8,S0020,823.0304166666666,202,836.21375
C_k9_2od_x1.2,init,8,S0020,823.0304166666666,203,841.3483333333334
C_k9_2od_x1.2,init,8,S0020,823.0304166666666,204,840.4183333333333
C_k9_2od_x1.2,init,8,S0020,823.0304166666666,205,845.2425
C_k9_2od_x1.2,init,9,S0032,826.2066666666667,201,845.0745833333333
C_k9_2od_x1.2,init,9,S0032,826.2066666666667,202,837.6920833333334
C_k9_2od_x1.2,init,9,S0032,826.2066666666667,203,849.5891666666666
C_k9_2od_x1.2,init,9,S0032,826.2066666666667,204,848.1395833333333
C_k9_2od_x1.2,init,9,S0032,826.2066666666667,205,842.2675
C_k9_2od_x1.2,mutation,0,S0038,824.19625,201,840.07625
C_k9_2od_x1.2,mutation,0,S0038,824.19625,202,849.6779166666666
C_k9_2od_x1.2,mutation,0,S0038,824.19625,203,850.68125
C_k9_2od_x1.2,mutation,0,S0038,824.19625,204,848.2354166666667
C_k9_2od_x1.2,mutation,0,S0038,824.19625,205,843.9183333333333
C_k9_2od_x1.2,mutation,1,S0002,819.3729166666667,201,827.4875
C_k9_2od_x1.2,mutation,1,S0002,819.3729166666667,202,838.1358333333334
C_k9_2od_x1.2,mutation,1,S0002,819.3729166666667,203,834.72625
C_k9_2od_x1.2,mutation,1,S0002,819.3729166666667,204,835.9283333333333
C_k9_2od_x1.2,mutation,1,S0002,819.3729166666667,205,828.28875
C_k9_2od_x1.2,mutation,2,S0010,823.4104166666667,201,855.6204166666666
C_k9_2od_x1.2,mutation,2,S0010,823.4104166666667,202,852.115
C_k9_2od_x1.2,mutation,2,S0010,823.4104166666667,203,860.8741666666666
C_k9_2od_x1.2,mutation,2,S0010,823.4104166666667,204,843.3104166666667
C_k9_2od_x1.2,mutation,2,S0010,823.4104166666667,205,849.9495833333333
C_k9_2od_x1.2,mutation,3,S0011,816.76125,201,824.9354166666667
C_k9_2od_x1.2,mutation,3,S0011,816.76125,202,828.48125
C_k9_2od_x1.2,mutation,3,S0011,816.76125,203,856.0970833333333
C_k9_2od_x1.2,mutation,3,S0011,816.76125,204,860.3020833333334
C_k9_2od_x1.2,mutation,3,S0011,816.76125,205,837.96625
C_k9_2od_x1.2,mutation,4,S0003,826.1625,201,854.0933333333334
C_k9_2od_x1.2,mutation,4,S0003,826.1625,202,841.3433333333334
C_k9_2od_x1.2,mutation,4,S0003,826.1625,203,832.1166666666667
C_k9_2od_x1.2,mutation,4,S0003,826.1625,204,847.4825
C_k9_2od_x1.2,mutation,4,S0003,826.1625,205,829.6158333333333
C_k9_2od_x1.2,mutation,5,S0031,823.2408333333333,201,839.7491666666666
C_k9_2od_x1.2,mutation,5,S0031,823.2408333333333,202,840.6579166666667
C_k9_2od_x1.2,mutation,5,S0031,823.2408333333333,203,858.3133333333334
C_k9_2od_x1.2,mutation,5,S0031,823.2408333333333,204,852.9454166666667
C_k9_2od_x1.2,mutation,5,S0031,823.2408333333333,205,838.2258333333333
C_k9_2od_x1.2,mutation,6,S0030,820.32625,201,845.8604166666667
C_k9_2od_x1.2,mutation,6,S0030,820.32625,202,849.5925
C_k9_2od_x1.2,mutation,6,S0030,820.32625,203,850.8295833333333
C_k9_2od_x1.2,mutation,6,S0030,820.32625,204,836.19875
C_k9_2od_x1.2,mutation,6,S0030,820.32625,205,850.3566666666667
C_k9_2od_x1.2,mutation,7,S0039,826.07,201,847.1883333333334
C_k9_2od_x1.2,mutation,7,S0039,826.07,202,837.56125
C_k9_2od_x1.2,mutation,7,S0039,826.07,203,859.6654166666667
C_k9_2od_x1.2,mutation,7,S0039,826.07,204,828.69
C_k9_2od_x1.2,mutation,7,S0039,826.07,205,850.9454166666667
C_k9_2od_x1.2,mutation,8,S0008,824.9266666666666,201,841.4891666666666
C_k9_2od_x1.2,mutation,8,S0008,824.9266666666666,202,849.5979166666667
C_k9_2od_x1.2,mutation,8,S0008,824.9266666666666,203,833.18875
C_k9_2od_x1.2,mutation,8,S0008,824.9266666666666,204,850.22
C_k9_2od_x1.2,mutation,8,S0008,824.9266666666666,205,843.9029166666667
C_k9_2od_x1.2,mutation,9,S0025,823.0520833333334,201,843.3958333333334
C_k9_2od_x1.2,mutation,9,S0025,823.0520833333334,202,850.0454166666667
C_k9_2od_x1.2,mutation,9,S0025,823.0520833333334,203,844.94
C_k9_2od_x1.2,mutation,9,S0025,823.0520833333334,204,866.5391666666667
C_k9_2od_x1.2,mutation,9,S0025,823.0520833333334,205,849.9695833333334
C_k9_2od_x1.2,none,0,S0007,827.9420833333334,201,846.495
C_k9_2od_x1.2,none,0,S0007,827.9420833333334,202,835.9975
C_k9_2od_x1.2,none,0,S0007,827.9420833333334,203,852.6016666666667
C_k9_2od_x1.2,none,0,S0007,827.9420833333334,204,845.4004166666666
C_k9_2od_x1.2,none,0,S0007,827.9420833333334,205,851.20875
C_k9_2od_x1.2,none,1,S0016,821.8216666666667,201,840.3270833333333
C_k9_2od_x1.2,none,1,S0016,821.8216666666667,202,843.4020833333333
C_k9_2od_x1.2,none,1,S0016,821.8216666666667,203,841.83375
C_k9_2od_x1.2,none,1,S0016,821.8216666666667,204,824.6504166666666
C_k9_2od_x1.2,none,1,S0016,821.8216666666667,205,856.1958333333333
C_k9_2od_x1.2,none,2,S0035,820.3283333333334,201,827.8125
C_k9_2od_x1.2,none,2,S0035,820.3283333333334,202,826.0629166666666
C_k9_2od_x1.2,none,2,S0035,820.3283333333334,203,846.4470833333334
C_k9_2od_x1.2,none,2,S0035,820.3283333333334,204,856.11625
C_k9_2od_x1.2,none,2,S0035,820.3283333333334,205,846.2504166666666
C_k9_2od_x1.2,none,3,S0027,825.8875,201,838.4466666666667
C_k9_2od_x1.2,none,3,S0027,825.8875,202,842.6279166666667
C_k9_2od_x1.2,none,3,S0027,825.8875,203,848.4433333333334
C_k9_2od_x1.2,none,3,S0027,825.8875,204,852.6829166666666
C_k9_2od_x1.2,none,3,S0027,825.8875,205,830.7354166666667
C_k9_2od_x1.2,none,4,S0026,824.645,201,841.855
C_k9_2od_x1.2,none,4,S0026,824.645,202,827.55625
C_k9_2od_x1.2,none,4,S0026,824.645,203,862.1683333333333
C_k9_2od_x1.2,none,4,S0026,824.645,204,843.8395833333333
C_k9_2od_x1.2,none,4,S0026,824.645,205,842.0720833333334
C_k9_2od_x1.2,none,5,S0028,824.0545833333333,201,848.3875
C_k9_2od_x1.2,none,5,S0028,824.0545833333333,202,843.055
C_k9_2od_x1.2,none,5,S0028,824.0545833333333,203,837.5795833333333
C_k9_2od_x1.2,none,5,S0028,824.0545833333333,204,843.6970833333334
C_k9_2od_x1.2,none,5,S0028,824.0545833333333,205,833.72125
C_k9_2od_x1.2,none,6,S0013,821.8379166666666,201,858.55375
C_k9_2od_x1.2,none,6,S0013,821.8379166666666,202,845.2758333333334
C_k9_2od_x1.2,none,6,S0013,821.8379166666666,203,835.83625
C_k9_2od_x1.2,none,6,S0013,821.8379166666666,204,851.52125
C_k9_2od_x1.2,none,6,S0013,821.8379166666666,205,838.8566666666667
C_k9_2od_x1.2,none,7,S0033,826.7945833333333,201,858.525
C_k9_2od_x1.2,none,7,S0033,826.7945833333333,202,856.24375
C_k9_2od_x1.2,none,7,S0033,826.7945833333333,203,853.36
C_k9_2od_x1.2,none,7,S0033,826.7945833333333,204,843.2516666666667
C_k9_2od_x1.2,none,7,S0033,826.7945833333333,205,835.1508333333334
C_k9_2od_x1.2,none,8,S0021,821.83125,201,862.0758333333333
C_k9_2od_x1.2,none,8,S0021,821.83125,202,850.86375
C_k9_2od_x1.2,none,8,S0021,821.83125,203,849.9520833333333
C_k9_2od_x1.2,none,8,S0021,821.83125,204,848.6879166666666
C_k9_2od_x1.2,none,8,S0021,821.83125,205,852.2004166666667
C_k9_2od_x1.2,none,9,S0012,822.4016666666666,201,850.43125
C_k9_2od_x1.2,none,9,S0012,822.4016666666666,202,844.9979166666667
C_k9_2od_x1.2,none,9,S0012,822.4016666666666,203,855.4329166666666
C_k9_2od_x1.2,none,9,S0012,822.4016666666666,204,844.48375
C_k9_2od_x1.2,none,9,S0012,822.4016666666666,205,830.0820833333333
C_k9_3od_x0.8,both,0,S0017,452.00875,201,476.19
C_k9_3od_x0.8,both,0,S0017,452.00875,202,480.32875
C_k9_3od_x0.8,both,0,S0017,452.00875,203,489.458125
C_k9_3od_x0.8,both,0,S0017,452.00875,204,524.84375
C_k9_3od_x0.8,both,0,S0017,452.00875,205,486.38125
C_k9_3od_x0.8,both,1,S0027,447.08875,201,485.809375
C_k9_3od_x0.8,both,1,S0027,447.08875,202,486.915625
C_k9_3od_x0.8,both,1,S0027,447.08875,203,481.541875
C_k9_3od_x0.8,both,1,S0027,447.08875,204,489.6625
C_k9_3od_x0.8,both,1,S0027,447.08875,205,434.31625
C_k9_3od_x0.8,both,2,S0023,441.54375,201,484.90375
C_k9_3od_x0.8,both,2,S0023,441.54375,202,471.94
C_k9_3od_x0.8,both,2,S0023,441.54375,203,488.404375
C_k9_3od_x0.8,both,2,S0023,441.54375,204,492.441875
C_k9_3od_x0.8,both,2,S0023,441.54375,205,467.84
C_k9_3od_x0.8,both,3,S0034,439.763125,201,512.459375
C_k9_3od_x0.8,both,3,S0034,439.763125,202,470.573125
C_k9_3od_x0.8,both,3,S0034,439.763125,203,501.15875
C_k9_3od_x0.8,both,3,S0034,439.763125,204,495.1525
C_k9_3od_x0.8,both,3,S0034,439.763125,205,474.830625
C_k9_3od_x0.8,both,4,S0015,445.25875,201,485.134375
C_k9_3od_x0.8,both,4,S0015,445.25875,202,487.010625
C_k9_3od_x0.8,both,4,S0015,445.25875,203,505.705
C_k9_3od_x0.8,both,4,S0015,445.25875,204,490.855625
C_k9_3od_x0.8,both,4,S0015,445.25875,205,483.538125
C_k9_3od_x0.8,both,5,S0001,448.600625,201,484.100625
C_k9_3od_x0.8,both,5,S0001,448.600625,202,473.073125
C_k9_3od_x0.8,both,5,S0001,448.600625,203,475.971875
C_k9_3od_x0.8,both,5,S0001,448.600625,204,474.8125
C_k9_3od_x0.8,both,5,S0001,448.600625,205,474.71125
C_k9_3od_x0.8,both,6,S0019,438.7625,201,469.603125
C_k9_3od_x0.8,both,6,S0019,438.7625,202,467.754375
